Volatility 3 Framework 2.10.0

Offset	Name
0x83056b563670	\Windows\System32\drivers\http.sys
0x83056b57bca0	\Windows\System32\drivers\mrxsmb20.sys
0x83056b57c6b0	\Windows\System32\drivers\bowser.sys
0x83056b57cde0	\Windows\System32\drivers\mrxsmb.sys
0x83056b57dad0	\Windows\System32\drivers\mpsdrv.sys
0x83056b58a860	\Windows\System32\drivers\mmcss.sys
0x83056b58c3b0	\Windows\System32\drivers\srvnet.sys
0x83056b58d0a0	\Windows\System32\drivers\Ndu.sys
0x83056b58e350	\$PrepareToShrinkFileSize
0x83056b58ed60	\Windows\System32\drivers\tcpipreg.sys
0x83056b58f770	\Windows\System32\drivers\PEAuth.sys
0x83056b592290	\Windows\System32\drivers\srv2.sys
0x83056b5a5100	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x83056b5a5290	\Windows\System32\spoolss.dll
0x83056b5a5420	\Windows\System32\localspl.dll
0x83056b5a55b0	\Windows\System32\winspool.drv
0x83056b5a5740	\spoolss
0x83056b5a58d0	\Endpoint
0x83056b5a5a60	\Windows\System32\en-US\crypt32.dll.mui
0x83056b5a5bf0	\Windows\System32\computenetwork.dll
0x83056b5a60a0	\CMApi
0x83056b5a63c0	\spoolss
0x83056b5a6550	\Windows\System32\WinMetadata\Windows.UI.winmd
0x83056b5a6870	\Windows\System32\AppMon.dll
0x83056b5a6a00	\Windows\System32\en-US\localspl.dll.mui
0x83056b5a6b90	\$Directory
0x83056b5a6d20	\Windows\System32\wsnmp32.dll
0x83056b5a71d0	\CMNotify
0x83056b5a7360	\CMNotify
0x83056b5a74f0	\Windows\System32\tcpmon.dll
0x83056b5a7680	\Windows\System32\svchost.exe
0x83056b5a7810	\Windows\System32\snmpapi.dll
0x83056b5a79a0	\Windows\System32\FXSMON.dll
0x83056b5a7b30	\CMNotify
0x83056b5a7cc0	\spoolss
0x83056b5a7e50	\Windows\System32\PrintIsolationProxy.dll
0x83056b5a87b0	\Windows\System32\spool\prtprocs\x64\winprint.dll
0x83056b5a8940	\Windows\System32\efswrt.dll
0x83056b5a8ad0	\Windows\System32\imageres.dll
0x83056b5a8c60	\Winsock2\CatalogChangeListener-754-0
0x83056b5a8df0	\CMApi
0x83056b5a92a0	\Windows\System32
0x83056b5a9430	\Windows\System32\en-US\shell32.dll.mui
0x83056b5a98e0	\Windows\System32\winmm.dll
0x83056b5a9a70	\Windows\System32\en-US\winmm.dll.mui
0x83056b5a9c00	\Windows\System32\feclient.dll
0x83056b5a9d90	\Windows\System32\BluetoothApis.dll
0x83056b5aa0b0	\Windows\System32\fveapi.dll
0x83056b5aa240	\Windows\System32\usbmon.dll
0x83056b5aa3d0	\MsFteWds
0x83056b5aa880	\Endpoint
0x83056b5aaec0	\CMApi
0x83056b5ab1e0	\Windows\System32\en-US\svchost.exe.mui
0x83056b5ab500	\Windows\servicing\CbsApi.dll
0x83056b5ab690	\Dev\Query
0x83056b5ab820	\Windows\System32\OnDemandConnRouteHelper.dll
0x83056b5abb40	\Windows\System32\winevt\Logs\Microsoft-Windows-Privacy-Auditing%4Operational.evtx
0x83056b5abcd0	\Windows\System32\upshared.dll
0x83056b5abe60	\$Directory
0x83056b5ac180	\Windows\SystemResources\imageres.dll.mun
0x83056b5ac310	\Windows\System32\DXP.dll
0x83056b5ac4a0	\Windows\System32\cflapi.dll
0x83056b5ac7c0	\Endpoint
0x83056b5ac950	\Endpoint
0x83056b5acc70	\Windows\System32\en-US\winnlsres.dll.mui
0x83056b5ace00	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
0x83056b5ad440	\Windows\SoftwareDistribution\DataStore\Logs\edb.loglog
0x83056b5ae250	\Windows\System32\en-US\dsreg.dll.mui
0x83056b5ae3e0	\Windows\System32\en-US\crypt32.dll.mui
0x83056b5ae570	\Sessions\1\AppContainerNamedObjects\S-1-15-2-515815643-2845804217-1874292103-218650560-777617685-4287762684-137415000
0x83056b5aea20	\Windows\System32\usoapi.dll
0x83056b5aebb0	\Windows\System32\wkssvc.dll
0x83056b5afb50	\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx
0x83056b5b1130	\Windows\System32\dsparse.dll
0x83056b5b12c0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\heavy_ad_intervention_opt_out.db
0x83056b5b1a90	\Windows\System32\winevt\Logs\Microsoft-Windows-WMI-Activity%4Operational.evtx
0x83056b5b1c20	\Windows\System32\BFE.DLL
0x83056b5b23f0	\Windows\System32\en-US\ShutdownUX.dll.mui
0x83056b5b2580	\CMApi
0x83056b5b2710	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Shared Dictionary\db
0x83056b5b28a0	\wkssvc
0x83056b5b2bc0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Network\Cookies
0x83056b5b2ee0	\$Directory
0x83056b5b3520	\Windows\System32\ActionCenter.dll
0x83056b5b3cf0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Network\Trust Tokens
0x83056b5b3e80	\Windows\System32\Windows.UI.Shell.dll
0x83056b5b41a0	\Windows\System32\OneSettingsClient.dll
0x83056b5b4650	\$Directory
0x83056b5b4c90	\Windows\System32\en-US\sndvolsso.dll.mui
0x83056b5d8100	\CMApi
0x83056b5d8420	\Windows\System32\rasadhlp.dll
0x83056b5d8740	\Dev\Query
0x83056b5d88d0	\Windows\System32\cmintegrator.dll
0x83056b5d8bf0	\Windows\CSC\v2.0.6\temp
0x83056b5d8d80	\Windows\CSC\v2.0.6\pq
0x83056b5d90a0	\Windows\CSC\v2.0.6\namespace
0x83056b5d93c0	\Windows\System32\wcmcsp.dll
0x83056b5d9550	\Windows\System32\en-US\bfe.dll.mui
0x83056b5d96e0	\CMApi
0x83056b5d9d20	\Windows\System32\en-US\QuietHours.dll.mui
0x83056b5da810	\Windows\System32\Windows.Security.Integrity.dll
0x83056b5dacc0	\Windows\System32\certca.dll
0x83056b5dae50	\$Directory
0x83056b5db170	৑
0x83056b5db300	\CMNotify
0x83056b5db490	\Dev\Query
0x83056b5db620	\Windows\System32\Windows.StateRepositoryCore.dll
0x83056b5db7b0	\CMNotify
0x83056b5db940	\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4Operational.evtx
0x83056b5dbc60	\$Directory
0x83056b5dc2a0	\$Directory
0x83056b5dc5c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4WHC.evtx
0x83056b5dc750	\Windows\System32\en-US\KernelBase.dll.mui
0x83056b5dc8e0	\$Directory
0x83056b5dca70	\CMNotify
0x83056b5dcc00	\CMNotify
0x83056b5dd0b0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat
0x83056b5dd560	\Windows\SystemResources\Windows.UI.ShellCommon\StartUI\Assets\Fonts\BitMDL2.ttf
0x83056b5dd6f0	\Windows\System32\npmproxy.dll
0x83056b5dda10	\CMNotify
0x83056b5ddba0	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_3_PNGEncoded_Header.bin
0x83056b5ddd30	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_3_PNGEncoded_Data.bin
0x83056b5ddec0	\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-Driver%4Operational.evtx
0x83056b5de1e0	\Windows\System32\LicenseManagerApi.dll
0x83056b5de500	\Dev\Query
0x83056b5de690	\Dev\Query
0x83056b5de820	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx
0x83056b5de9b0	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx
0x83056b5deb40	\Windows\System32\RTMediaFrame.dll
0x83056b5dee60	\Windows\System32\winevt\Logs\Microsoft-Windows-Containers-Wcifs%4Operational.evtx
0x83056b5df180	\Windows\System32\winevt\Logs\Microsoft-Windows-Partition%4Diagnostic.evtx
0x83056b5df4a0	\Dev\Query
0x83056b5df630	\Windows\System32\ProximityCommonPal.dll
0x83056b5df7c0	\Windows\System32\winevt\Logs\Microsoft-Windows-CodeIntegrity%4Operational.evtx
0x83056b5df950	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx
0x83056b5dfae0	\Dev\Query
0x83056b5dfc70	\Dev\Query
0x83056b5dfe00	\Dev\Query
0x83056b5e02b0	\Windows\System32\ProximityServicePal.dll
0x83056b5e0440	\Windows\System32\mlang.dll
0x83056b5e05d0	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx
0x83056b5e0760	\Dev\Query
0x83056b5e08f0	\Windows\System32\ProximityCommon.dll
0x83056b5e0a80	\Windows\System32\winevt\Logs\Microsoft-Windows-VolumeSnapshot-Driver%4Operational.evtx
0x83056b5e0c10	\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-Driver%4Diagnostic.evtx
0x83056b5e10c0	\Dev\Query
0x83056b5e1250	\Windows\System32\ProximityService.dll
0x83056b5e13e0	\Dev\Query
0x83056b5e1570	\Dev\Query
0x83056b5e1700	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx
0x83056b5e1d40	\Windows\System32\winevt\Logs\Microsoft-Windows-Containers-BindFlt%4Operational.evtx
0x83056b5e2380	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Security.evtx
0x83056b5e26a0	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\vcruntime140_1_app.dll
0x83056b5e2ce0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx
0x83056b5e2e70	\$PrepareToShrinkFileSize
0x83056b5e3190	\Windows\System32\drvstore.dll
0x83056b5e3320	\Windows\System32\msftedit.dll
0x83056b5e3af0	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Audit.evtx
0x83056b5e3e10	\$ConvertToNonresident
0x83056b5e45e0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x83056b5e4770	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm
0x83056b5e4900	\Windows\System32\BthRadioMedia.dll
0x83056b5e4a90	\CMNotify
0x83056b5e4c20	\Windows\System32\MPSSVC.dll
0x83056b5e50d0	\CMNotify
0x83056b5e5260	\Windows\System32\svchost.exe
0x83056b5e5580	\Dev\Query
0x83056b5e5710	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpDefenderCoreService.exe
0x83056b5e58a0	\$Directory
0x83056b5e5a30	\System Volume Information\tracking.log
0x83056b5e5d50	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MsMpEng.exe
0x83056b5e5ee0	\Windows\System32\FirewallAPI.dll
0x83056b5e6200	\Windows\System32\webio.dll
0x83056b5e6520	\Windows\System32\svchost.exe
0x83056b5e66b0	\Windows\System32\en-US\FirewallAPI.dll.mui
0x83056b5e6840	\Windows\System32\Windows.Devices.Radios.dll
0x83056b5e69d0	\Windows\System32\winnlsres.dll
0x83056b5e6b60	\$Directory
0x83056b5e6cf0	\$Directory
0x83056b5e6e80	\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe
0x83056b5e71a0	\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Operational.evtx
0x83056b5e7330	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpCommu.dll
0x83056b5e74c0	\Windows\System32\en-US\winnlsres.dll.mui
0x83056b5e7650	\Windows\System32
0x83056b5e77e0	\Windows\System32\IPSECSVC.DLL
0x83056b5e7970	\CMNotify
0x83056b5e7b00	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Office\OTele\officeclicktorun.exe.db-wal
0x83056b5e7c90	\Windows\System32
0x83056b889150	\Windows\System32\trkwks.dll
0x83056b8892e0	\Windows\System32\LanguageOverlayUtil.dll
0x83056b889470	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\microsoft_shell_integration.dll
0x83056b889600	\Windows\System32\vssapi.dll
0x83056b889790	\ProgramData\Microsoft\Windows Defender\Definition Updates\{BBE310D9-5645-45CB-8FE8-983CE092D69F}\mpengine.dll
0x83056b889920	\Windows\System32\MrmCoreR.dll
0x83056b889c40	\Windows\System32\fwpolicyiomgr.dll
0x83056b889dd0	\Windows\System32\InputHost.dll
0x83056b88a280	\Windows\System32\TextInputFramework.dll
0x83056b88a410	\Windows\System32\Windows.UI.Xaml.dll
0x83056b88a5a0	\$Directory
0x83056b88a730	\Windows\System32\BCP47mrm.dll
0x83056b88a8c0	\Windows\System32\mssph.dll
0x83056b88aa50	\Windows\System32\Windows.UI.Immersive.dll
0x83056b88ad70	\Endpoint
0x83056b88b090	\Windows\System32
0x83056b88b220	\Windows\System32\wincorlib.dll
0x83056b88b540	\Windows\System32\dps.dll
0x83056b88b6d0	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpSvc.dll
0x83056b88b9f0	\Windows\System32\cryptsvc.dll
0x83056b88bd10	\Windows\System32\BCP47Langs.dll
0x83056b88bea0	\Windows\System32\Windows.UI.dll
0x83056b88c1c0	\ProgramData\Microsoft\Windows\Caches\{C5958350-C0EB-4FBF-8646-68D7DAF40952}.2.ver0x0000000000000001.db
0x83056b88c350	\Windows\System32\webauthn.dll
0x83056b88c4e0	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpClient.dll
0x83056b88c670	\Windows\System32\sstpsvc.dll
0x83056b88c800	\Windows\System32\rtutils.dll
0x83056b88c990	\Program Files\Common Files\microsoft shared\ClickToRun\vcruntime140_1.dll
0x83056b88cb20	\Windows\System32\crypttpmeksvc.dll
0x83056b88ccb0	\Windows\System32\netapi32.dll
0x83056b88d160	\Program Files\Common Files\microsoft shared\ClickToRun
0x83056b88d2f0	\$Extend\$ObjId
0x83056b88d480	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx
0x83056b88d610	\Windows\System32\wininet.dll
0x83056b88d7a0	\Windows\System32\RstrtMgr.dll
0x83056b88d930	\Program Files\Common Files\microsoft shared\ClickToRun\ApiClient.dll
0x83056b88dac0	\Windows\System32\CatRoot
0x83056b88dde0	\CMApi
0x83056b88e100	\Windows\System32\cryptcatsvc.dll
0x83056b88e420	\Program Files\Common Files\microsoft shared\ClickToRun\msvcp140.dll
0x83056b88e740	\$Directory
0x83056b88e8d0	\Windows\System32\wbem\WMIsvc.dll
0x83056b88ea60	\Windows\System32\en-US\windows.storage.dll.mui
0x83056b88ebf0	\Windows\System32\wbemcomn.dll
0x83056b88ed80	\Windows\System32\IKEEXT.DLL
0x83056b88f0a0	\Windows\System32\httpapi.dll
0x83056b88f230	\SwDevice
0x83056b88f3c0	\Program Files\Common Files\microsoft shared\ClickToRun\vcruntime140.dll
0x83056b88f550	\trkwks
0x83056b88f6e0	\Windows\System32\wpnservice.dll
0x83056b88f870	\Windows\System32\FwRemoteSvr.dll
0x83056b88fb90	\Windows\System32
0x83056b88fd20	\Windows\System32\en-US\svchost.exe.mui
0x83056b88feb0	\ProgramData\Microsoft\Windows Defender\Support\MpWppCoreTracing-20240919-064642-00000003-100000000.bin
0x83056b890680	\Endpoint
0x83056b8909a0	\Windows\System32\wdi.dll
0x83056b890b30	\SwDevice
0x83056b890cc0	\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Restricted.evtx
0x83056b890e50	\$Directory
0x83056b891300	\Windows\System32\winevt\Logs\Microsoft-Windows-Wcmsvc%4Operational.evtx
0x83056b891490	\Endpoint
0x83056b891620	\Windows\System32\en-US\mswsock.dll.mui
0x83056b891940	\Endpoint
0x83056b891c60	\Windows\System32\NetSetupApi.dll
0x83056b892110	\trkwks
0x83056b8922a0	\Endpoint
0x83056b892430	\trkwks
0x83056b8925c0	\Windows\System32\wbem\MOF
0x83056b892750	\Windows\System32\wpncore.dll
0x83056b8928e0	\Windows\System32\samcli.dll
0x83056b892a70	\Windows\System32
0x83056b892c00	\Windows\System32\srvsvc.dll
0x83056b893240	\Windows\System32\winsqlite3.dll
0x83056b8933d0	\Windows\System32\DWrite.dll
0x83056b893560	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x83056b8936f0	\ProgramData\Microsoft\Diagnosis\TenantStorage\P-ARIA\EventStore.db
0x83056b893880	\Windows\System32\iphlpsvc.dll
0x83056b893ba0	\Windows\System32\adhsvc.dll
0x83056b893d30	\ProgramData\Microsoft\Windows\wfp\wfpdiag.etl
0x83056b893ec0	\Windows\System32\en-US\vsstrace.dll.mui
0x83056b8941e0	\CMNotify
0x83056b894690	\Windows\System32\Windows.UI.Xaml.Resources.19h1.dll
0x83056b894820	\ProgramData\Microsoft\Windows Defender\Support\MpWppCoreTracing-20240919-064642-00000003-100000000.bin
0x83056b8949b0	\Windows\System32\httpprxm.dll
0x83056b894cd0	\ProgramData\Microsoft\Windows\Caches\{99AF7766-ED8F-4B90-B4ED-69B614BE5961}.2.ver0x0000000000000001.db
0x83056b895310	\ROUTER
0x83056b895630	\Windows\System32\vsstrace.dll
0x83056b8957c0	\Windows\System32\Windows.Globalization.dll
0x83056b895950	\Windows\System32\sscoreext.dll
0x83056b895ae0	\Windows\System32\resutils.dll
0x83056b895c70	\$Directory
0x83056b896120	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000010.ldb
0x83056b896440	\Windows\System32\Windows.UI.Xaml.Phone.dll
0x83056b8965d0	\Windows\System32\sscore.dll
0x83056b896760	\Windows\System32\svchost.exe
0x83056b896a80	\Windows\System32\Windows.UI.Xaml.Controls.dll
0x83056b896c10	\$Directory
0x83056b896da0	\Windows\System32\wmidcom.dll
0x83056b8970c0	\Windows\System32\Windows.UI.Xaml.InkControls.dll
0x83056b8973e0	\Windows\System32\mi.dll
0x83056b897570	\$Extend\$ObjId:$O:$INDEX_ALLOCATION
0x83056b897700	\Windows\System32\Windows.UI.Xaml.Maps.dll
0x83056b897890	\Windows\System32\miutils.dll
0x83056b897a20	\Windows\System32\directmanipulation.dll
0x83056b898510	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx
0x83056b8989c0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000003.ldb
0x83056b898b50	\Windows\System32\en-US\iphlpsvc.dll.mui
0x83056b898ce0	\$Directory
0x83056b898e70	\Windows\System32\TextShaping.dll
0x83056b899190	\ProgramData\Microsoft\Windows\Caches\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000001.db
0x83056b8994b0	\Windows\System32\en-US\propsys.dll.mui
0x83056b899640	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e\comctl32.dll
0x83056b899960	\Windows\System32\perftrack.dll
0x83056b899af0	\Windows\System32
0x83056b89a130	\Windows\System32\msi.dll
0x83056b89a2c0	\ProgramData\Microsoft\Windows\Caches\cversions.2.db
0x83056b89a900	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpEvMsg.dll
0x83056b89aa90	\Windows\System32\clusapi.dll
0x83056b89adb0	\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x000000000000000d.db
0x83056b89b0d0	\Windows\System32\RuntimeBroker.exe
0x83056b89b260	\Windows\System32\diagperf.dll
0x83056b89b580	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x83056b89bbc0	\Windows\System32\en-US\svchost.exe.mui
0x83056b89bd50	\$Directory
0x83056b89bee0	\Endpoint
0x83056b89c200	\CMNotify
0x83056b89c390	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0x83056b89c520	\CMNotify
0x83056b89c6b0	\CMNotify
0x83056b89ce80	\Windows\System32\en-US\wldap32.dll.mui
0x83056b89d1a0	\CMNotify
0x83056b89d330	\Windows\System32\shutdownux.dll
0x83056b89d650	\Windows\System32\windows.applicationmodel.datatransfer.dll
0x83056b89d7e0	\Windows\System32\pots.dll
0x83056b89d970	\Windows\System32\rasmans.dll
0x83056b89db00	\Windows\System32\fdPHost.dll
0x83056b89dc90	\Windows\System32\eappprxy.dll
0x83056b89de20	\Windows\System32\rasapi32.dll
0x83056b89e140	\Program Files\Common Files\microsoft shared\ClickToRun\AppVIsvSubsystemController.dll
0x83056b89e2d0	\Windows\System32\pnpts.dll
0x83056b89e460	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\GZZ2UXJV
0x83056b89e5f0	\CMApi
0x83056b89edc0	\Windows\System32\diagtrack.dll
0x83056b89f270	\Windows\System32\rasman.dll
0x83056b89f400	\Endpoint
0x83056b89f590	\Windows\System32\dbgcore.dll
0x83056b89f8b0	\CMApi
0x83056b89fa40	\Windows\System32\msdelta.dll
0x83056b89fbd0	\SwDevice
0x83056b89fef0	\Windows\System32\spinf.dll
0x83056b8a0210	\Windows\System32\msIso.dll
0x83056b8a06c0	\Windows\System32\WSDApi.dll
0x83056b8a0850	\SearchTextHarvester
0x83056b8a09e0	\Endpoint
0x83056b8a0d00	\Windows\System32\deviceassociation.dll
0x83056b8a0e90	\Windows\System32\NcdAutoSetup.dll
0x83056b8a11b0	\Windows\System32\fdWSD.dll
0x83056b8a1340	\Windows\System32\webservices.dll
0x83056b8a14d0	\Windows\System32\dbghelp.dll
0x83056b8a1660	\SwDevice
0x83056b8a1ca0	\Windows\System32\IconCodecService.dll
0x83056b8a1e30	\SwDevice
0x83056b8a2150	\Dev\Query
0x83056b8a22e0	\Windows\System32\Windows.Networking.Connectivity.dll
0x83056b8a2470	\Program Files\Common Files\microsoft shared\ClickToRun\AppVCatalog.dll
0x83056b8a2920	\Program Files\Common Files\microsoft shared\ClickToRun\AppVIsvStreamingManager.dll
0x83056b8a2ab0	\Program Files\Common Files\microsoft shared\ClickToRun\AppVIsvVirtualization.dll
0x83056b8a30f0	\Endpoint
0x83056b8a3410	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Login Data
0x83056b8a3440	㒘殊茅￿㒘殊茅￿
0x83056b8a35a0	\Program Files\Common Files\microsoft shared\ClickToRun\AppVIsvApi.dll
0x83056b8a3730	\Program Files\Common Files\microsoft shared\ClickToRun\AppVPolicy.dll
0x83056b8a38c0	\Program Files\Common Files\microsoft shared\ClickToRun
0x83056b8a3a50	\Program Files\Common Files\microsoft shared\ClickToRun\AppVManifest.dll
0x83056b8a3be0	\Windows\System32\pdh.dll
0x83056b8a4090	\Winsock2\CatalogChangeListener-290-0
0x83056b8a4220	\CMNotify
0x83056b8a43b0	\Program Files\Common Files\microsoft shared\ClickToRun\AppVIntegration.dll
0x83056b8a4540	\Program Files\Common Files\microsoft shared\ClickToRun\AppVFileSystemMetadata.dll
0x83056b8a49f0	\Endpoint
0x83056b8a4b80	\Program Files\Common Files\microsoft shared\ClickToRun\msix.dll
0x83056b8a4d10	\Endpoint
0x83056b8a4ea0	\Endpoint
0x83056b8a51c0	\Program Files\Common Files\microsoft shared\ClickToRun\AppVOrchestration.dll
0x83056b8a54e0	\$Directory
0x83056b8a5990	\Windows\System32\UIRibbonRes.dll
0x83056b8a62f0	\Windows\System32\en-US\dui70.dll.mui
0x83056b8a6610	\$Directory
0x83056b8a6c50	\$Directory
0x83056b8a6de0	\Windows\System32\en-US\lsm.dll.mui
0x83056b8a7100	\Endpoint
0x83056b8a75b0	\$Directory
0x83056b8a7740	\Windows\System32\stobject.dll
0x83056b8a7bf0	\Windows\System32\fdSSDP.dll
0x83056b8a7d80	\Windows\System32\en-US\KernelBase.dll.mui
0x83056b8a80a0	\Windows\System32\WsdProviderUtil.dll
0x83056b8a8230	\Windows\System32\adhapi.dll
0x83056b8a8550	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\index
0x83056b8a86e0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_2
0x83056b8a8a00	\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe
0x83056b8a8b90	\Windows\System32\svchost.exe
0x83056b8a8d20	\Users\rashmi\AppData\Local\Microsoft\GameDVR
0x83056b91b850	\Windows\System32\drivers\rassstp.sys
0x83056b91c3d0	\Windows\System32\drivers\ndproxy.sys
0x83056b922420	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTWFP-IPsec Diagnostics.etl
0x83056b923840	\
0x83056b924980	\Windows\System32\drivers\rasl2tp.sys
0x83056b926360	\Windows\System32\drivers\agilevpn.sys
0x83056b92a580	\Windows\System32\drivers\raspptp.sys
0x83056baba2e0	\SwDevice
0x83056baba920	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\msvcp140_app.dll
